username,public_key,total_balance,utxos
wolf_wise_warrior,59917989992920853856F7CD3B4F7D3EF4BC5168C314BABC521A02AF8E1EF2AE,162752.00,162752.00
fire_strong_explorer,ECBD893574C8B711C2CF597289FBED8581E68CD7FD44B82F204F5E34412BFDC6,985801.00,985801.00
lady_silent_stalker,9CA91B46BDC3F8484F981B8A10F16005FFFDDD6B2EBDF8AEE922F9C826B8AF56,894701.00,894701.00
ice_swift_adventurer,900B557BF92D38082F8B194D18A73008EEF8B2C23C468539BDC9026853AF272C,296902.00,296902.00
eagle_clever_adventurer,2FEADC0050E15F04BCBF4BE01A5013A4F3B7ABA1847F52A2EA4A7B664A9E616A,688022.00,688022.00
fox_fierce_hunter,15A5D9B56EBF3C9C90B8A496BAB1B7A62F42AF2B88F1B354E5B09174EF1DF357,340725.00,340725.00
bear_free_walker,5B63EA5DF33BE67DACA99D81DF0B2672E719E5BA556C7331DDD44FDD0287AC38,946119.00,946119.00
shadow_gentle_stalker,9D7C3F127FCD49CC8D35B0AA01542E9316CFCB796C353CDE03CD53E466FB1218,14601.00,14601.00
storm_free_seeker,1D235433EEB5821290155372BABFC245C146467D5030BB866385E09146AE6303,916558.00,916558.00
lady_strong_roamer,2D1C5DD22DE28D6ED029E32109EF13A8DF6E171E35B6F4015E27F8A47EF3EE5E,910655.00,910655.00
professor_sly_walker,37438DD958A9F095E853E758A2ACCDBA2F63AD4A2524666221A78F8E5DDC875A,498476.00,498476.00
wolf_calm_fighter,8303020386281E2A7CCEC4078E8AE71F538A8F7AF5F23A3B8E8E473952F63368,930238.00,930238.00
the_bold_hunter,30D7EF579D45588CD0B17DBBC1FE87397D1BCC6A71E174C8BC6AA55A8A6C4118,809983.00,809983.00
the_wise_guardian,B352598FE72602A50C2561A5957804304F8C990F8345D2F2F6A6E56C869D5EB7,45607.00,45607.00
wolf_loyal_walker,C56F3129CADEB15EB92BAF2DD57EA9EBDCB666191C1D1DFAA1E8BAD98601E687,81831.00,81831.00
ice_gentle_strider,EFAD84E2BF8ED7AE3243E47B442EB0DDBEDF97A95FC5DD8EAE5B78ECDCFFCCA6,224309.00,224309.00
agent_fierce_adventurer,03ABACD4E1B44CE4A5B4506F2CF0EB8548A73C7B45F296774BC90370EE754956,815332.00,815332.00
ice_fierce_wanderer,C86AA119804F511F8856CC0EB59FE549D66BE383DB47B2BEA31C9D2AD092DEBC,170439.00,170439.00
dark_quick_hunter,3EFF88BF0FDC9DF7E09B4A9B9A4C45D1555C73F6615D8E100C74BC0B6B9926A3,746538.00,746538.00
light_sly_fighter,B4D384A1DB4CBE42F487869B8F72D9C8F2A7178BD00CB8911F7BD242A5B4E32F,496564.00,496564.00
tiger_mighty_roamer,CF5D4936C756286DB28AE2A279D88193EC9AA859E6C5CAC23C9DC9A4FE7401A5,899674.00,899674.00
fire_swift_wanderer,D7DBD3B0FE98DCA2FD49E0BA7EB3E0B828865860F839F38594749788593C1392,186555.00,186555.00
shadow_fierce_roamer,1639E13BACFC30CE78D3C9FE392A6D170E57711FB1DA75701CE267C7F8C62E47,445292.00,445292.00
professor_free_voyager,8A0DD3BCA25D3CA486B821180C6D4591ECC5DFD08890AC0C99F13D3478540092,205653.00,205653.00
light_brave_walker,FF6199F1E3597242F118742A0292C5BC574E4C4152FCE1E1EFAD3F68E4429017,262781.00,262781.00
storm_strong_seeker,4D61F853088184F28584B0F236B0DD49DECBD1E4FB06F7AD8D607201A727D4DE,664723.00,664723.00
dr_fierce_pilgrim,5413B63161A02AE396DD3C3DA006A77510C0D3FB1A9A262DF91CF4B3EAE29B64,716421.00,716421.00
tiger_strong_wanderer,01B216FCABEF4FA1A208C563D00DA35BE288CB1E39EDC410081FD231B9141398,384518.00,384518.00
shadow_brave_voyager,DCADA0B92A67A753D0125CA2EFFFDDA6B267A54D79788B461822FE9F3D2DE47C,933036.00,933036.00
wolf_mighty_chaser,04A1EEE80E51969262D1930D3E7A42610FC0A7FC4B1E723EB9880A92D4C40383,884182.00,884182.00
storm_fierce_stalker,D70DE1B830B8D31ABD8ADBEE76CEAF14A0AC41E0ED37FA11FD01E5749ABA29D3,712878.00,712878.00
mister_silent_adventurer,7EB8678CA1C1F0CA15613ECD98A372AA1415B9ED9979F7D0F2C1B1DD98DEB2FA,881148.00,881148.00
professor_fierce_guardian,E930FC0890F3947CE67CD3B2B2E5076A0AE6BC3DF89BB2BE33A55475EA5D49F4,299345.00,299345.00
ice_swift_stalker,28794CC5006BE6D9BCD67DA2079531D46ECF8881FE92A497721768EBA6E09619,730738.00,730738.00
eagle_fierce_nomad,0AEA7C85C97CA9C3D5575B4F8E51C8B3C515D485C25B845A6E1FF4051AA001C0,113801.00,113801.00
lion_gentle_seeker,BD6535A2749703B1D06E3A2B1356DB697625E775DDEC14EA1F8989DD2C133C06,833922.00,833922.00
shadow_mighty_adventurer,698403CABCAC9B91352C33ABD38D40A5DD78A65486F33DE561FF32D8041AF40D,4952.00,4952.00
wolf_wise_fighter,7315EE483BE88D6975F752A5E5EFFB2FD6222A4A59A3BA74F829246198A6F29A,761877.00,761877.00
storm_wise_wanderer,C7A6903C890FE6302EE80F745E0D23C1DD8E7401592D9F74BE9AE9AFF9420B46,54511.00,54511.00
lady_proud_warrior,E9C3AE7C7B17A27F6B8D7613E54E8ABED371B3B9B8C3330FA4E075FE3170BC97,536059.00,536059.00
lion_fierce_explorer,1C9536C8BF9FE4C479E53BA8E075F14CF85D36246C7BBF161DC142A3168FFABD,471639.00,471639.00
storm_calm_stalker,A0D1F889D9A8FF0526C837D99BC57AD1C78D84DA764B42D4A9BD1DD41F335C70,59845.00,59845.00
light_quick_rider,2B7952BF7EBF95D4CBDAC7A9B4CA05073160BBE19D747259E6A14AD699DD0BB8,934701.00,934701.00
dragon_strong_traveler,9D99C9A9A3083270AB3B8E4928B9C473BFC25566E88C212277B2F1737A2BB914,156738.00,156738.00
lion_wise_strider,6D60E376F409676422C1C6CBC8208DD1D9C012E332760C6B4D5558EB67F00740,83496.00,83496.00
dr_clever_chaser,C09F1E12ADE392275F9B2E7C71C59A8FB9C99791663E93EBC5F2EA3EAC03830A,615783.00,615783.00
mister_swift_voyager,65A5C4D9B187E2A4114F21C737A73B01E88E4AB99FADE3EADD9E23B31E7FE0DC,427489.00,427489.00
dark_proud_prowler,EF4E29713B3E15AA520D4D55DC57AE7924840BFABC78243A16F3854BC8A1ADDD,748551.00,748551.00
ice_noble_wanderer,BAA9FE623696FDE1982D948A6A7FDB426CA91C50D401F6452331BB8C0EF63137,730524.00,730524.00
storm_mighty_explorer,08A0C09C0BF9E730F8ECFAE7219FA6C950D05EB5F0C132FB5AA79CDB77FD7676,747783.00,747783.00
captain_mighty_guardian,38A14FC445C37AE78FABE3132F69002788B6AEC13A31A4454573C5A800908ADD,87610.00,87610.00
the_bold_traveler,787715BFCB882B46A78EF9B314E7F7C7E9A41106BB14BEBB9654EF2E0DD06F00,1665.00,1665.00
shadow_fierce_runner,48019CADA8777E6665710B476E6B5E988FEC4A75A1CB83ED068D28D07502CA9C,22350.00,22350.00
dr_strong_voyager,A51A61A71C408008DC2070B4B28B60852DA5CB9340337683348A8490ACB2136D,185234.00,185234.00
lion_wise_walker,83C3D1D56F506EAD6AADEA489247ABE1311A655C0C23B9445F2981971EA86125,928872.00,928872.00
ice_gentle_roamer,87BECDF2D1FE81F6D7A494B88BB2FD00FC5079509C577D2CDB7C9CD0DEF0A242,334043.00,334043.00
dr_quick_strider,B919988392C096DE90B8CFCFCB3AE022E9FE75960C28443943880DD9BE396AEA,944019.00,944019.00
mister_free_adventurer,E540C82935AC0A2F47D97B80067FDC548168E127F63DCCFCFFB4006C2242BD59,162378.00,162378.00
dark_wild_explorer,38D34D1D839C3099EE9F3EE55CD5B3F9F6842B14CBF9DAF3EB1245059D792C96,816684.00,816684.00
dr_gentle_fighter,F7B270087FC0A0F2C31FAD2ACD892183A053259B9583EFD68CC78798AB1ABA98,900542.00,900542.00
the_fierce_roamer,50199AFAFABB7B3E33B9E9D5D280B18231C964AB673D957FCA5C64DB0A183B49,437372.00,437372.00
dr_swift_warrior,037A2DFC0CCC1161F1CF93F7F7DF2694C34EC53D2343ADD615EB1B18F38DFFF7,165613.00,165613.00
captain_swift_fighter,D947836D6D6F54F55488CD7E030BBB3F1FBA29EA3804AB2F90A957935423D470,749558.00,749558.00
wolf_swift_stalker,8625F1823C9EA726114BF4CFA8624EE255621A6F874B5DA2F6161F8A02C0D776,401197.00,401197.00
eagle_bold_pilgrim,97C6378AA32A9E4CE59EF337753FBCC52F3F28BBFFEB2B6BA6533A97276EECA2,897449.00,897449.00
the_free_roamer,2BD9141F5B6CDA3A6002D17D74AE7BC411DE51EFDA94343AB454D7B99D2FB0B4,670036.00,670036.00
professor_gentle_fighter,C507E2B99E1A2EDB7E6083C5B4653115FF96092CC52886526E50C21174B64F90,423797.00,423797.00
professor_strong_hunter,A28243526B8496A2C52D0966510622052CB384655E9699D9CCB25D347134F7F6,304875.00,304875.00
fox_mighty_wanderer,513757B5DECE93F27D13AFBAC17D52A4BFE0E6BC731E44795A05367CA96AF87D,19054.00,19054.00
mister_strong_explorer,B45F4AA786A0E5699ABA09C1632E0A892450173E802121CB4EFA2E79309D2DD8,289038.00,289038.00
lady_free_warrior,EFB3D2C330406584E9ECC27E4AE289A53341423E10029C24D5646F03BBDF75AA,36849.00,36849.00
professor_strong_voyager,4786666063AB7FD0DA447014F5EB4DD9A1FBADAA51589C543F334538BFC654E9,777018.00,777018.00
light_loyal_seeker,B19FC13DD32D7C9FE9324294D08D53188D1979A0EA69D42938D1431E05F3945D,198507.00,198507.00
fire_quick_nomad,9BC9408303B8D039D52C0B5C61AD8F777A20BB78A829B4B6C5B85658019768AC,762367.00,762367.00
dr_wild_warrior,9BA03C701F5B6E5415F2E2640B3B28120517D959794F854CAF93A73F90CDAD65,412032.00,412032.00
dragon_fierce_prowler,DA37774A39BC3D05632172327304F7C7B64D1327DD42BC543A83B156C6D833CC,109412.00,109412.00
light_strong_hunter,9753D0EF4B9BD23D4940A4D79B460F37CDC3B0CB2D29E3540E01A0715FFBC5C8,780498.00,780498.00
shadow_sly_voyager,EFA8D61210CD78223FF3DCC0E860809AC4F6B57EFFF22EAE9A5D6C43B901573E,356396.00,356396.00
agent_swift_warrior,0CB3C84BF64A52F035F5451F6DF19103EEAC6B87B685D0F70F3E83CB7E6ABCDA,197070.00,197070.00
light_strong_pilgrim,25CB085911165B79C7EC468CE37E0EEEEBDDF073D5D1EFCF47CAB54135FA2EEA,724999.00,724999.00
wolf_free_warrior,3AAC8B303E5EC30B055F5FEBD9A14A962BCA244874A945A66281CEAED15F9B34,289500.00,289500.00
fire_fierce_traveler,3249976DB9863C5670D34AAFD66F2E90E59231C3DB58FD5B281DFB87F2D5C686,294242.00,294242.00
dr_wise_stalker,E159D6DE7BA69B025D03E9AF237A1CDDE01D67EC4980F3E50BC0FDB79FF1FFA5,573295.00,573295.00
tiger_strong_seeker,2C9318D11FB3BE0C10594BE598B7CA048821BCE064B0943523F97B55B1C9548C,621499.00,621499.00
mister_silent_voyager,A256860DC48E17866ABDBD38601E45E9EE2C2C31E13E42C50BE6E76B7FCDCD92,348668.00,348668.00
dark_fierce_voyager,87AA68887BDFFD905E5406BDD3FDF5029DB7CF6A577FD43C6F9C1594097DD26A,832681.00,832681.00
fire_sly_hunter,AC6C79F6A663D1CC34E784698B0121CE66CF43C14D2F4B628E44C9ADBF7DE1FF,673223.00,673223.00
dragon_fierce_walker,F44817A505BBB3EEE80F0EC8DAFAD1D398545A354A05655FEAE8B4AA03CA5611,599260.00,599260.00
professor_clever_guardian,E8820FF3BD157A108FDB5266E774FFE55AF35925ED228DB8A887E780A428AE4A,208656.00,208656.00
agent_mighty_rider,F10E4494D2680B091599CC2CDB03EE860D8A66460B5E7F86C14A4ACAE999E59F,680893.00,680893.00
dr_quick_prowler,2C3D64E75AD903F292344BDC9941B6BF5EDE32C69091D32BE82F9E3261C5838E,339848.00,339848.00
dr_wise_rider,BFE691C18F824899B67DA661831B91B6DECE3EF224CD35ED2E98071B69C9006E,711874.00,711874.00
dr_calm_rider,99A891A0AE351AE8080E6846D270E6B06C086B6C7B555819BAA8502226925197,920506.00,920506.00
professor_silent_seeker,7CCC2EF0F72AAF9D655594A6445B5AFBB70F10B3EFA9F1C177AEAEF284535C5D,463665.00,463665.00
wolf_clever_explorer,209C7BE332C5C629BAE3E734EC45E3FC77D68685BB58F9BA3C656098B24AC732,91965.00,91965.00
lady_gentle_roamer,FB3961A32CFE088BD61EDAA15B1CD243BAFE1EA2B624FD80030D1ADA7D4C7577,891801.00,891801.00
light_swift_rider,067DAB9D7C42006041A06AA5ACFA3451E34BC509229464FFE88B1D4040705916,876847.00,876847.00
fire_wild_adventurer,994AF4B3FEDEA172E66EB3291C31C93E4C450592C59791235B402EAF11F908CC,877216.00,877216.00
professor_bold_runner,80BB93AA3E14B6033973C7F82FA483A490D08E132694A89B58E27F1B9D69D228,682770.00,682770.00
captain_quick_warrior,AB7127FF6D18BCAD85B0D569876CA5D03AC313FB17085030432C611F5FCD819B,527273.00,527273.00
fox_proud_hunter,05F94A89992EE28787F9F1D573974DB7768B0836F0333EB442C89177DA4C0A6F,286769.00,286769.00
tiger_fierce_walker,18944075130E78AA87FC9844D4780D97593A88A0D52660607750C4F540B8327F,779494.00,779494.00
dark_calm_stalker,1250017A4506BB6677214F59A7A2C0BA413738B145A2BF42C9C9768ACA956D86,850132.00,850132.00
dr_bold_warrior,EBE759F68A27789432C12C955F2503875BEA0DF95F19C3229F0D172BB3B7B2B9,999488.00,999488.00
agent_fierce_nomad,B9B559086E07C94C8F6EB7B565D83C55F24A4BDD7F40694FCB83D9CFAD82E3F8,957499.00,957499.00
eagle_brave_nomad,2DA0B220110C620D45428223B8324A6727739316D0A7B0089D5A17BE06E36B45,179798.00,179798.00
shadow_calm_strider,C2DED6CC946FD826AA71D87AD3AECC94F99DA72CA56702D8BAEA8989DE0B11F6,634614.00,634614.00
fox_strong_voyager,4098FD40787115D9EEB071FC2B24BA75F8DE0D800AAEF3A88B2A9C7706B24B65,915750.00,915750.00
fox_free_hunter,E67FFDDCF2CC952F0CB626031B3A080EB78A8910AE6B9D0CE33CDC40EE6AC125,50467.00,50467.00
mister_gentle_hunter,2ADCE90E28890DD86746646F542DE9F688D0544EF1D1D1A5EE8466B79DEBE1DA,646525.00,646525.00
lion_loyal_pilgrim,099048E9DFDE755642FEB108E1BF18040CA8906EE085C65CB1C72737E124242F,280223.00,280223.00
ice_gentle_explorer,CD07C9886916A881E7AC9CF4C1618D6E8C0A7E8871519F46DAF1912203124FD0,430285.00,430285.00
dr_quick_hunter,B297860F28C2BE67AC7E733E5746B4E536FA3101F67FA6EE4C6EECABB7AFAC53,266729.00,266729.00
fire_free_explorer,4524446A831DD40B3152FC673C04D21702AF4C528EBFF0C179B18F0285CE4FFC,368835.00,368835.00
wolf_wild_guardian,D192D1398F3C8F0AA90882F2810C9C25017C5589E38B6278C9C9D9CDC12B675D,453490.00,453490.00
tiger_silent_warrior,AD38C177D7C266F8B225BEB40BECC8A1BA210BDF3CF04BB048C25208AD39720B,915659.00,915659.00
bear_silent_seeker,F4B1A4BBD4329DEE54AF4E1FD20C1043C12766FF596C1AF91215DB083BD9665F,82900.00,82900.00
agent_fierce_traveler,7AB1A7CF95E6D7B4C32A96D3DF3D5048FE514DBEC97D62B09183FF06ED700ACA,199349.00,199349.00
dr_fierce_strider,D1B8389435BCBB544958382E5178BC087486CC9805597BA5474E5245247B57CB,632430.00,632430.00
dark_noble_traveler,E0E9252CBEF467ADD85CB3596328A2D4473F1F3B8944C38004403CF73735AD04,378400.00,378400.00
lady_fierce_pilgrim,06CE0FEBD100F511363BA2192218F3CA72F4CA41C8F7BD0DA802EDBAE3314D4E,740717.00,740717.00
eagle_mighty_nomad,7137BDE8FFD76FA8404D3E9CE8571B0B07B245663E5CC7815763EDD3B2908E88,38733.00,38733.00
agent_proud_traveler,3A0391BA2EFE3B286E27981C5566E9213603E331925BD7E416329F7798CAA343,77868.00,77868.00
dr_sly_warrior,CFFFCBE2792DAB5D01B0ECB2E137702970AFC753A4BE01923D9EE46A943CE31F,662830.00,662830.00
tiger_fierce_hunter,3EC7BA1D636BCE067F0DAFA9FB861051BA459C7718C31FF237B875E1AB0ABD6D,58156.00,58156.00
fox_mighty_seeker,8BE1D6382AD6960111AFBAF25632AC05B52AE0C4290C9E7D8F6E883058A3BDE9,31851.00,31851.00
dark_wise_traveler,6BEDB659C0B68471059AD6DA260C630C4C961EF28DA7A48B0F40EC3B58B394E0,818212.00,818212.00
dr_mighty_hunter,3C5E19094988D6545DA401765B48C99F830A8E1B8168D6BF790735A03AC8174D,9408.00,9408.00
dragon_clever_runner,C411515C4E88BA860604137BA8369162CB68B9CEC746EDEEF2171F6CE33E67D3,209759.00,209759.00
the_fierce_prowler,40C424572B9B5B6F29877D75DEE500E12F3A2F9F00E2B300B59ADB08CF932727,874388.00,874388.00
dark_fierce_guardian,4C56036935E210B7D358DFB817F8101EB5FDD54C0BF456AFE690FE2C606AD55D,588343.00,588343.00
dark_wild_pilgrim,A765C08873ADF54E02EBF6653C35AE8A85818214998FE156522619B5B46724AB,926748.00,926748.00
dr_proud_fighter,3C2943AEA4DAA9FE9E3223ACBB3079D30AF30DF415D74B03976273262D667F2C,906602.00,906602.00
storm_fierce_walker,34B5BD9257DCE61BF9B853B63D6E2AE301F1DC75AA67D08065ABFA7D937778B3,624567.00,624567.00
dark_gentle_runner,5D6C54C7DCD9F6D08CD05CCE7BABBDC0B50E9522ECAD8E25028DA5F8F0D26172,807446.00,807446.00
dr_mighty_explorer,54339D46A997E414E1E3B837387AD26A20C7AA080701EB787786E21D5B9DD04E,830115.00,830115.00
captain_wise_walker,77D4D0B8FE3BDF29C5CBF840E3EB9214150C1F9183EE95F02B6774692E183337,692710.00,692710.00
eagle_noble_stalker,6C27D00D29A3949661299AE6D4F0E4BB83AF779DE8C69366F621B36106EA502D,519619.00,519619.00
professor_mighty_prowler,987D7E6FCD35B8ECB98966D0F481A275EA27EF1A7B8688E5B598CAA03EC4A469,502779.00,502779.00
professor_calm_roamer,9528D6759760141EDDC38CC6D9E3B1A408A2E11815A0AA59502EB7F8D0DE1673,667319.00,667319.00
wolf_swift_explorer,A767FDB76C244DC61BD878A6E34DBEEA7FDB2FA745B35D7366B75271FA533701,397299.00,397299.00
professor_clever_warrior,4F0A25974AC8D419F9F314DF3DFA13930AC024B73EB0111A7C1395376576D171,128130.00,128130.00
dr_wise_runner,105FD99730D035F2B7638DB81F5D13C91B71140C058468AA0FC22FC9AC65665F,699332.00,699332.00
ice_gentle_hunter,ABDF3FAF031BB0803B4C0B4164926B21AE0587D021B929600C4861C0188F8F8B,246280.00,246280.00
lady_free_voyager,7AF165535E3095778F8C5C5FF3ECB29A7C51E0E0F12BF029B0F22D3CC2EE41C6,467093.00,467093.00
dr_strong_rider,183D49776E1B2BE22F61CD2F25C784B3B6460D11C992540151CE2FF8CB5D2B00,335948.00,335948.00
professor_brave_chaser,8850108C092230BC09E6E801ED5EF79BCDD229C6048079005CCA984934E26729,799442.00,799442.00
wolf_proud_prowler,827C13CD2856335098013F714EEB12DE439B0FE783EAA1F373EB36AA6B0088D1,799694.00,799694.00
the_silent_roamer,D8133EE20D4396EBB5B37601878E8A1E7078CDA0F47A19504B4E82486DA1CE58,741927.00,741927.00
lady_silent_warrior,436F90225057E389AC6841DFD086DCCDEFB98244DFE1F3659C5245811B1AFD10,414781.00,414781.00
fire_proud_chaser,BE58ABD6E056687A762B3460A75F44D0AD96F609343568F1B5B2CC955479D55B,955503.00,955503.00
light_gentle_seeker,E4C0489A550321C35D19682461D1297742C425F1381E299B559E7B076CC02131,906092.00,906092.00
dragon_mighty_warrior,5C16EFC45E4F3C9CE8E7F3F1CA71AA5CA1DED7B5A15C4A4037F999972FF07013,154820.00,154820.00
tiger_fierce_warrior,25B090EC1B165348E3E3D563FD7DAF5E79B99E7FE3D07FCE2AB8029E35E4C26F,682650.00,682650.00
dragon_strong_pilgrim,B421C7DC019F07C58F551CD4A67C0CDE407BEF795F59C3B923FC41777CEC3F25,706441.00,706441.00
mister_clever_fighter,08ADDF8262C9C084BCC04BD4CE28AB558F696D4E80511585E6006B152B571449,117494.00,117494.00
shadow_quick_voyager,4401685BCA68585A8564C8CABF0F319FD434456D8FBEEF546A33F782C35BD02C,468710.00,468710.00
dragon_fierce_hunter,9C0B02B74E481BE5B5D0E9C8523A7F2E19CB59508F93083C99466CDE0115DB3F,511191.00,511191.00
tiger_wise_wanderer,05C551EA0DE579BCA97003C572D245574ED4AAF8E35703A048894E149C12C7FC,240661.00,240661.00
light_gentle_explorer,2570E7EA3DC7A113907398B07D11712656D3E0105CDEB9E75A061C8CE282714D,753485.00,753485.00
storm_sly_prowler,F0FCFEC46257457D86FBE9018770DABB1278671A273E84E05D30CA22A2DFA395,998530.00,998530.00
the_gentle_rider,C1E3520CE921FB3E961147E2D49BD04EB36E3001A89F445E631B15C3A3C49750,591795.00,591795.00
agent_wild_walker,252663A9032E612D44837E533D9D02E65590DD7377EEF7A8F401651A1EB7C7CE,184952.00,184952.00
eagle_gentle_voyager,6B5C6466D425BE59DE042F52258A72E0A3FBD88F5F394899B5239B11E5995F95,449993.00,449993.00
shadow_fierce_prowler,29A422AC0B666B6BDB61829AF8BA92E12FCEDA288D16505C9E2320F7ED9EBE33,101350.00,101350.00
lion_fierce_guardian,2E80CCE05C122B24CC7C147CE9C74F0E6B9E01B69E80B48032CB745E9429C544,920243.00,920243.00
storm_sly_strider,8074CEE01733F0E2750BBAC4BB38835181BEB06169D13DC7AB11A7C6092C849F,800589.00,800589.00
lady_clever_chaser,F634963935F410CAF5E716AA4BA297AEFF507531E89AAA0CAE32AF4C820A30B9,259417.00,259417.00
lion_swift_stalker,CF39766279C27EB6D1BC2EDFB4E2789C00B8BBCB2AC5DE588C7D8E9DDCC46CD2,493861.00,493861.00
wolf_gentle_adventurer,77794F376DAC4EB3DAA165BEF611C2FC65D6FC2F1EDA7562F3383D43105FADB2,843984.00,843984.00
storm_fierce_stalker,8C946CEBD335561EC97E6D837F8CA2DBC2F2CF66AEB3772EEF917D95B31CC68D,462975.00,462975.00
tiger_mighty_strider,66E6B3C5A42D5C2FC133B4E32E40DC1D982020A345E9D918CE9BAA28D53283D1,636940.00,636940.00
ice_free_wanderer,D7CDF05DC8197951F4C16C1563662A60D09C3930D3E4746056AAF6F7574476B8,859858.00,859858.00
captain_wild_guardian,F385B290D614C56169D45A497FDE24034FE2088931948FF0422B328281722C94,942281.00,942281.00
mister_fierce_seeker,5852009E837DC08C3B7454B2D0CE90A4F371AE70F17C839BECD394BB6C183DE6,786069.00,786069.00
lion_loyal_pilgrim,A13DF42ABC65205653C7DC70DA5FD7C1E5B6EC2BE8BD928F14F41E7F55A577D6,81480.00,81480.00
tiger_proud_stalker,5C75C4B1BFD774E512444A4A40E4427509D5F50C2826EBE671D9E62EE7FF0846,290615.00,290615.00
fox_clever_chaser,043F6C084B79CA30D23488271594C51656E0C5A352465961774FA8464269FA18,191592.00,191592.00
agent_swift_strider,14F88E5CA1A7FC050FEDEEA8C3FE957281C29F90224FD393676731AF07E873CD,113175.00,113175.00
captain_silent_traveler,4A69BC4A8FD581CB6D2BBE85004F8477080370F6E8023C71EF67E0214E0DDA37,139561.00,139561.00
ice_bold_rider,9F1E531DD964B737F7A0A7EEE2AF6717017188779E8860A029FF1C9DEC4E6428,381342.00,381342.00
wolf_calm_voyager,4B4E43FC91609C08F858815F9E715D76EB75B444AF7965B8F0E2639940279EE7,306221.00,306221.00
lion_quick_prowler,87B605ABEA7D85D5221ABD2EDC471F15AA4372BBCBB4592B48F0AD0CD26D0246,34911.00,34911.00
mister_free_hunter,2D51BBC61FDEDD2F5A3E098C55C08F82B95ED3D8C845B3E784F0BAF2308B408A,37168.00,37168.00
mister_wild_seeker,0B1577DB46AFE3505215D7752DDAB8237AC7533D7188CC57562E92D39C4CBB42,319835.00,319835.00
fox_bold_rider,FB8DEAC6C4EA728B6DAE95056F41B153FB83DB107DDF4FA2793F47CD54417C2C,572398.00,572398.00
fire_fierce_pilgrim,E6874F40DDF607BB96675238A1BF7DB9B130216128056E25E5D7077EF2856561,801332.00,801332.00
professor_free_nomad,A945642BF8305CB4A794DF26D1BF4F7EA99FF52359E84D18662299C89C711817,245556.00,245556.00
eagle_strong_pilgrim,DB0E17711F4F42CE1246254E94474A038D78D381B2F4D666E4A4C195C26E244B,223353.00,223353.00
agent_fierce_seeker,26ED7998D79CB29680CFCABDAD832BC8E44390E9D52E639E1496588AAD49226F,817670.00,817670.00
eagle_strong_hunter,E21A1F27E1F20C088D0A06EF951E9BD1D490D9C331A624067E0C4B68622BFD72,874938.00,874938.00
ice_noble_warrior,62ED8CB52A79731C68124EEAD0311DC12C540F5B6466F18822D497D65E0FD4BC,885373.00,885373.00
light_wild_stalker,A21921D95A8D0722871FFF28495E1ED67A9F7549A7515F9AD4D4314014155CB3,446675.00,446675.00
fire_silent_prowler,3BF21DF7FD7503B7292D435F864DA5164A8BD0BEB2EF9DB4831A841F9D0D582D,653278.00,653278.00
dr_calm_runner,CF7A84A34B16013080052DBDFD42D36E74735E51B6D9B313604E0C42821E1804,566877.00,566877.00
mister_fierce_explorer,A6181980E29961D77CDEA318D5025E2DF6DDD39FFA231D816EBECDC529ED0DB3,804857.00,804857.00
lady_free_voyager,9CDEDC00C86B6C8AE0417579474A689F8E9340F85F1561363361271FF43DCA93,843939.00,843939.00
fire_mighty_runner,60AE0F68DF72F081D1C6C0038AD9E5C3082537656200112E1FAEB40FAFE7C5BC,362152.00,362152.00
tiger_fierce_voyager,E5EEC313E29937A2905561FB989AFDAE0F6B90C382A4E672FA509C86D8A4FEBB,10054.00,10054.00
the_brave_guardian,08F4EFC8AD395A4E97CDE0E34B64D4BF948A3F081A0194B15122E7B03E692EF8,458064.00,458064.00
dragon_sly_nomad,ED8700B63E14D374E67B74115B828336ABFC74FF18CDDEDA7B5F6EA219078AAB,426711.00,426711.00
dragon_gentle_strider,31A0CC02F5596E41CA566C379F4027D2D21237DFF71ED4C527002D57AD13CF0B,795579.00,795579.00
mister_quick_fighter,9AF82E27397B7204F50641F572EC682075ED8260C89F77E88D8A8E905575B031,192119.00,192119.00
fox_mighty_rider,BB06487238AF3528CECBAB299137B1D5E1943FBD53803DF390BF07737249D5E0,168109.00,168109.00
wolf_free_strider,0EB823397E3A3866329A180A35AE2865C79A5F0766B84B835DAC1D538A79E557,452657.00,452657.00
wolf_silent_seeker,D1D4E9A282650F8D0916609412ED82C3011AC2D188E41F0D3C3A528ABF15B3F6,355022.00,355022.00
bear_wild_stalker,51A3EC2BF5C8E5BE9DCFA6A358B3867E5F78A7D618D0053D9A4A36FE5501036E,66632.00,66632.00
lion_loyal_warrior,5CE0D3267371BB06563C2815DDE733F87D1D30888BFE72E11F1C0686D0DED42D,14363.00,14363.00
fire_calm_explorer,CCA511D7D2217F8FFE9C2EDADDF98E9F8277DE2A6BA90FCE283637FC9A3897DD,161656.00,161656.00
fox_clever_explorer,7D7560858F589E533A1AF58769206C69450077971E2D3A85B285C0F405226F96,871886.00,871886.00
dragon_sly_stalker,932B4625B8D821B7183FC04EE782EE09BE7C7FF27F9FC982E3B0B1570B6F50E8,860258.00,860258.00
professor_fierce_stalker,0138E2C5961571154CCCFAFC6AADBDD37F7D5617C42226EF4FC5136CF822323A,215307.00,215307.00
dr_loyal_rider,C2649C69C6377A7AA2E7189EFD62A82A7B0C929A5FED216103ADEC3D3D3951E8,302664.00,302664.00
